"ID";"quesito";"nota"
"7a92a52a";"Câmbio";7
"7a92a52a";"Freios";9
"7a92a52a";"Suspensão";10
"7a92a52a";"Consumo";10
"7a92a52a";"Estabilidade";8
"7a92a52a";"Custo-Benefício";7
"7a92a52a";"Recomendação";10
"90620534";"Estilo";9
"90620534";"Acabamento";7
"90620534";"Posição de dirigir";9
"90620534";"Instrumentos";8
"90620534";"Interior";8
"90620534";"Porta-malas";9
"90620534";"Desempenho";8
"90620534";"Motor";8
"90620534";"Câmbio";9
"90620534";"Freios";10
"90620534";"Suspensão";10
"90620534";"Consumo";9
"90620534";"Estabilidade";9
"90620534";"Custo-Benefício";9
"90620534";"Recomendação";10
"4b0daf25";"Estilo";10
"4b0daf25";"Acabamento";9
"4b0daf25";"Posição de dirigir";9
"4b0daf25";"Instrumentos";10
"4b0daf25";"Interior";10
"4b0daf25";"Porta-malas";10
"4b0daf25";"Desempenho";9
"4b0daf25";"Motor";9
"4b0daf25";"Câmbio";9
"4b0daf25";"Freios";9
"4b0daf25";"Suspensão";9
"4b0daf25";"Consumo";8
"4b0daf25";"Estabilidade";10
"4b0daf25";"Custo-Benefício";8
"4b0daf25";"Recomendação";10
"f427a1c5";"Estilo";8
"f427a1c5";"Acabamento";7
"f427a1c5";"Posição de dirigir";10
"f427a1c5";"Instrumentos";9
"f427a1c5";"Interior";8
"f427a1c5";"Porta-malas";10
"f427a1c5";"Desempenho";8
"f427a1c5";"Motor";9
"f427a1c5";"Câmbio";10
"f427a1c5";"Freios";9
"f427a1c5";"Suspensão";9
"f427a1c5";"Consumo";10
"f427a1c5";"Estabilidade";8
"f427a1c5";"Custo-Benefício";8
"f427a1c5";"Recomendação";8
"17c25c74";"Estilo";6
"17c25c74";"Acabamento";1
"17c25c74";"Posição de dirigir";5
"17c25c74";"Instrumentos";5
"17c25c74";"Interior";5
"17c25c74";"Porta-malas";8
"17c25c74";"Desempenho";6
"17c25c74";"Motor";5
"17c25c74";"Câmbio";7
"17c25c74";"Freios";6
"17c25c74";"Suspensão";5
"17c25c74";"Consumo";7
"17c25c74";"Estabilidade";6
"17c25c74";"Custo-Benefício";4
"17c25c74";"Recomendação";3
"165522a1";"Estilo";8
"165522a1";"Acabamento";8
"165522a1";"Posição de dirigir";8
"165522a1";"Instrumentos";8
"165522a1";"Interior";10
"165522a1";"Porta-malas";9
"165522a1";"Desempenho";7
"165522a1";"Motor";7
"165522a1";"Câmbio";8
"165522a1";"Freios";7
"165522a1";"Suspensão";8
"165522a1";"Consumo";5
"165522a1";"Estabilidade";7
"165522a1";"Custo-Benefício";8
"165522a1";"Recomendação";8
"9f8cc8ad";"Estilo";8
"9f8cc8ad";"Acabamento";8
"9f8cc8ad";"Posição de dirigir";9
"9f8cc8ad";"Instrumentos";9
"9f8cc8ad";"Interior";9
"9f8cc8ad";"Porta-malas";9
"9f8cc8ad";"Desempenho";8
"9f8cc8ad";"Motor";8
"9f8cc8ad";"Câmbio";9
"9f8cc8ad";"Freios";9
"9f8cc8ad";"Suspensão";9
"9f8cc8ad";"Consumo";7
"9f8cc8ad";"Estabilidade";8
"9f8cc8ad";"Custo-Benefício";10
"9f8cc8ad";"Recomendação";9
"038b64e0";"Estilo";8
"038b64e0";"Acabamento";4
"038b64e0";"Posição de dirigir";7
"038b64e0";"Instrumentos";7
"038b64e0";"Interior";8
"038b64e0";"Porta-malas";8
"038b64e0";"Desempenho";7
"038b64e0";"Motor";7
"038b64e0";"Câmbio";7
"038b64e0";"Freios";6
"038b64e0";"Suspensão";6
"038b64e0";"Consumo";4
"038b64e0";"Estabilidade";7
"038b64e0";"Custo-Benefício";6
"038b64e0";"Recomendação";6
"b39e4fff";"Estilo";8
"b39e4fff";"Acabamento";5
"b39e4fff";"Posição de dirigir";8
"b39e4fff";"Instrumentos";3
"b39e4fff";"Interior";8
"b39e4fff";"Porta-malas";7
"b39e4fff";"Desempenho";2
"b39e4fff";"Motor";4
"b39e4fff";"Câmbio";8
"b39e4fff";"Freios";6
"b39e4fff";"Suspensão";9
"b39e4fff";"Consumo";3
"b39e4fff";"Estabilidade";5
"b39e4fff";"Custo-Benefício";6
"b39e4fff";"Recomendação";6
"659e19d0";"Estilo";9
"659e19d0";"Acabamento";9
"659e19d0";"Posição de dirigir";9
"659e19d0";"Instrumentos";8
"659e19d0";"Interior";10
"659e19d0";"Porta-malas";10
"659e19d0";"Desempenho";10
"659e19d0";"Motor";7
"659e19d0";"Câmbio";7
"659e19d0";"Freios";7
"659e19d0";"Suspensão";8
"659e19d0";"Consumo";10
"659e19d0";"Estabilidade";9
"659e19d0";"Custo-Benefício";9
"659e19d0";"Recomendação";10
"a88dd869";"Estilo";10
"a88dd869";"Acabamento";8
"a88dd869";"Posição de dirigir";10
"a88dd869";"Instrumentos";9
"a88dd869";"Interior";10
"a88dd869";"Porta-malas";10
"a88dd869";"Desempenho";10
"a88dd869";"Motor";8
"a88dd869";"Câmbio";8
"a88dd869";"Freios";10
"a88dd869";"Suspensão";10
"a88dd869";"Consumo";8
"a88dd869";"Estabilidade";9
"a88dd869";"Custo-Benefício";7
"a88dd869";"Recomendação";10
"94eaeef3";"Estilo";8
"94eaeef3";"Acabamento";9
"94eaeef3";"Posição de dirigir";9
"94eaeef3";"Instrumentos";6
"94eaeef3";"Interior";8
"94eaeef3";"Porta-malas";9
"94eaeef3";"Desempenho";8
"94eaeef3";"Motor";8
"94eaeef3";"Câmbio";8
"94eaeef3";"Freios";8
"94eaeef3";"Suspensão";7
"94eaeef3";"Consumo";8
"94eaeef3";"Estabilidade";9
"94eaeef3";"Custo-Benefício";8
"94eaeef3";"Recomendação";9
"7bede1eb";"Estilo";10
"7bede1eb";"Acabamento";8
"7bede1eb";"Posição de dirigir";10
"7bede1eb";"Instrumentos";10
"7bede1eb";"Interior";10
"7bede1eb";"Porta-malas";10
"7bede1eb";"Desempenho";9
"7bede1eb";"Motor";10
"7bede1eb";"Câmbio";10
"7bede1eb";"Freios";9
"7bede1eb";"Suspensão";10
"7bede1eb";"Consumo";10
"7bede1eb";"Estabilidade";9
"7bede1eb";"Custo-Benefício";10
"7bede1eb";"Recomendação";10
"ccd81b1c";"Estilo";6
"ccd81b1c";"Acabamento";3
"ccd81b1c";"Posição de dirigir";4
"ccd81b1c";"Instrumentos";5
"ccd81b1c";"Interior";4
"ccd81b1c";"Porta-malas";8
"ccd81b1c";"Desempenho";5
"ccd81b1c";"Motor";1
"ccd81b1c";"Câmbio";1
"ccd81b1c";"Freios";7
"ccd81b1c";"Suspensão";5
"ccd81b1c";"Consumo";2
"ccd81b1c";"Estabilidade";6
"ccd81b1c";"Custo-Benefício";1
"ccd81b1c";"Recomendação";0
"297610ee";"Estilo";10
"297610ee";"Acabamento";9
"297610ee";"Posição de dirigir";7
"297610ee";"Instrumentos";8
"297610ee";"Interior";10
"297610ee";"Porta-malas";10
"297610ee";"Desempenho";10
"297610ee";"Motor";10
"297610ee";"Câmbio";10
"297610ee";"Freios";8
"297610ee";"Suspensão";10
"297610ee";"Consumo";7
"297610ee";"Estabilidade";8
"297610ee";"Custo-Benefício";9
"297610ee";"Recomendação";10
"a08492b8";"Estilo";8
"a08492b8";"Acabamento";8
"a08492b8";"Posição de dirigir";7
"a08492b8";"Instrumentos";8
"a08492b8";"Interior";9
"a08492b8";"Porta-malas";8
"a08492b8";"Desempenho";7
"a08492b8";"Motor";2
"a08492b8";"Câmbio";8
"a08492b8";"Freios";8
"a08492b8";"Suspensão";8
"a08492b8";"Consumo";7
"a08492b8";"Estabilidade";8
"a08492b8";"Custo-Benefício";2
"a08492b8";"Recomendação";0
"2f855f5a";"Estilo";8
"2f855f5a";"Acabamento";8
"2f855f5a";"Posição de dirigir";9
"2f855f5a";"Instrumentos";8
"2f855f5a";"Interior";7
"2f855f5a";"Porta-malas";9
"2f855f5a";"Desempenho";7
"2f855f5a";"Motor";6
"2f855f5a";"Câmbio";7
"2f855f5a";"Freios";6
"2f855f5a";"Suspensão";8
"2f855f5a";"Consumo";7
"2f855f5a";"Estabilidade";7
"2f855f5a";"Custo-Benefício";7
"2f855f5a";"Recomendação";7
"dc330779";"Estilo";10
"dc330779";"Acabamento";9
"dc330779";"Posição de dirigir";10
"dc330779";"Instrumentos";10
"dc330779";"Interior";10
"dc330779";"Porta-malas";9
"dc330779";"Desempenho";8
"dc330779";"Motor";9
"dc330779";"Câmbio";10
"dc330779";"Freios";10
"dc330779";"Suspensão";10
"dc330779";"Consumo";10
"dc330779";"Estabilidade";10
"dc330779";"Custo-Benefício";9
"dc330779";"Recomendação";10
"83afda03";"Estilo";9
"83afda03";"Acabamento";10
"83afda03";"Posição de dirigir";10
"83afda03";"Instrumentos";9
"83afda03";"Interior";10
"83afda03";"Porta-malas";10
"83afda03";"Desempenho";9
"83afda03";"Motor";10
"83afda03";"Câmbio";10
"83afda03";"Freios";10
"83afda03";"Suspensão";9
"83afda03";"Consumo";9
"83afda03";"Estabilidade";10
"83afda03";"Custo-Benefício";9
"83afda03";"Recomendação";9
"c5b94b82";"Estilo";10
"c5b94b82";"Acabamento";7
"c5b94b82";"Posição de dirigir";9
"c5b94b82";"Instrumentos";8
"c5b94b82";"Interior";10
"c5b94b82";"Porta-malas";10
"c5b94b82";"Desempenho";7
"c5b94b82";"Motor";8
"c5b94b82";"Câmbio";8
"c5b94b82";"Freios";2
"c5b94b82";"Suspensão";9
"c5b94b82";"Consumo";6
"c5b94b82";"Estabilidade";8
"c5b94b82";"Custo-Benefício";9
"c5b94b82";"Recomendação";9
"8db8919a";"Estilo";9
"8db8919a";"Acabamento";8
"8db8919a";"Posição de dirigir";10
"8db8919a";"Instrumentos";9
"8db8919a";"Interior";9
"8db8919a";"Porta-malas";9
"8db8919a";"Desempenho";9
"8db8919a";"Motor";9
"8db8919a";"Câmbio";8
"8db8919a";"Freios";8
"8db8919a";"Suspensão";9
"8db8919a";"Consumo";9
"8db8919a";"Estabilidade";8
"8db8919a";"Custo-Benefício";8
"8db8919a";"Recomendação";9
"be34e342";"Estilo";8
"be34e342";"Acabamento";1
"be34e342";"Posição de dirigir";8
"be34e342";"Instrumentos";2
"be34e342";"Interior";3
"be34e342";"Porta-malas";8
"be34e342";"Desempenho";3
"be34e342";"Motor";1
"be34e342";"Câmbio";4
"be34e342";"Freios";5
"be34e342";"Suspensão";5
"be34e342";"Consumo";8
"be34e342";"Estabilidade";6
"be34e342";"Custo-Benefício";1
"be34e342";"Recomendação";1
"ccdeda99";"Estilo";6
"ccdeda99";"Acabamento";5
"ccdeda99";"Posição de dirigir";8
"ccdeda99";"Instrumentos";8
"ccdeda99";"Interior";8
"ccdeda99";"Porta-malas";9
"ccdeda99";"Desempenho";10
"ccdeda99";"Motor";6
"ccdeda99";"Câmbio";7
"ccdeda99";"Freios";10
"ccdeda99";"Suspensão";8
"ccdeda99";"Consumo";7
"ccdeda99";"Estabilidade";10
"ccdeda99";"Custo-Benefício";3
"ccdeda99";"Recomendação";7
"ccb303cf";"Estilo";10
"ccb303cf";"Acabamento";6
"ccb303cf";"Posição de dirigir";9
"ccb303cf";"Instrumentos";8
"ccb303cf";"Interior";9
"ccb303cf";"Porta-malas";7
"ccb303cf";"Desempenho";8
"ccb303cf";"Motor";8
"ccb303cf";"Câmbio";8
"ccb303cf";"Freios";8
"ccb303cf";"Suspensão";8
"ccb303cf";"Consumo";5
"ccb303cf";"Estabilidade";8
"ccb303cf";"Custo-Benefício";8
"ccb303cf";"Recomendação";7
"9a342b51";"Estilo";10
"9a342b51";"Acabamento";9
"9a342b51";"Posição de dirigir";10
"9a342b51";"Instrumentos";10
"9a342b51";"Interior";10
"9a342b51";"Porta-malas";10
"9a342b51";"Desempenho";3
"9a342b51";"Motor";8
"9a342b51";"Câmbio";8
"9a342b51";"Freios";8
"9a342b51";"Suspensão";8
"9a342b51";"Consumo";0
"9a342b51";"Estabilidade";6
"9a342b51";"Custo-Benefício";4
"9a342b51";"Recomendação";0
"51542f33";"Estilo";8
"51542f33";"Acabamento";7
"51542f33";"Posição de dirigir";7
"51542f33";"Instrumentos";7
"51542f33";"Interior";7
"51542f33";"Porta-malas";7
"51542f33";"Desempenho";2
"51542f33";"Motor";2
"51542f33";"Câmbio";3
"51542f33";"Freios";3
"51542f33";"Suspensão";4
"51542f33";"Consumo";4
"51542f33";"Estabilidade";4
"51542f33";"Custo-Benefício";3
"51542f33";"Recomendação";0
"fe090bae";"Estilo";9
"fe090bae";"Acabamento";8
"fe090bae";"Posição de dirigir";10
"fe090bae";"Instrumentos";9
"fe090bae";"Interior";9
"fe090bae";"Porta-malas";10
"fe090bae";"Desempenho";7
"fe090bae";"Motor";7
"fe090bae";"Câmbio";8
"fe090bae";"Freios";9
"fe090bae";"Suspensão";9
"fe090bae";"Consumo";9
"fe090bae";"Estabilidade";9
"fe090bae";"Custo-Benefício";10
"fe090bae";"Recomendação";9
"1c665903";"Estilo";8
"1c665903";"Acabamento";3
"1c665903";"Posição de dirigir";2
"1c665903";"Instrumentos";9
"1c665903";"Interior";3
"1c665903";"Porta-malas";9
"1c665903";"Desempenho";6
"1c665903";"Motor";3
"1c665903";"Câmbio";8
"1c665903";"Freios";8
"1c665903";"Suspensão";8
"1c665903";"Consumo";8
"1c665903";"Estabilidade";9
"1c665903";"Custo-Benefício";6
"1c665903";"Recomendação";7
"3503ba0c";"Estilo";9
"3503ba0c";"Acabamento";7
"3503ba0c";"Posição de dirigir";3
"3503ba0c";"Instrumentos";9
"3503ba0c";"Interior";7
"3503ba0c";"Porta-malas";10
"3503ba0c";"Desempenho";9
"3503ba0c";"Motor";1
"3503ba0c";"Câmbio";5
"3503ba0c";"Freios";9
"3503ba0c";"Suspensão";9
"3503ba0c";"Consumo";8
"3503ba0c";"Estabilidade";10
"3503ba0c";"Custo-Benefício";1
"3503ba0c";"Recomendação";1
"6679c88c";"Estilo";10
"6679c88c";"Acabamento";9
"6679c88c";"Posição de dirigir";10
"6679c88c";"Instrumentos";10
"6679c88c";"Interior";10
"6679c88c";"Porta-malas";10
"6679c88c";"Desempenho";10
"6679c88c";"Motor";9
"6679c88c";"Câmbio";10
"6679c88c";"Freios";8
"6679c88c";"Suspensão";9
"6679c88c";"Consumo";8
"6679c88c";"Estabilidade";9
"6679c88c";"Custo-Benefício";10
"6679c88c";"Recomendação";10
"b5aef420";"Estilo";10
"b5aef420";"Acabamento";8
"b5aef420";"Posição de dirigir";9
"b5aef420";"Instrumentos";7
"b5aef420";"Interior";7
"b5aef420";"Porta-malas";10
"b5aef420";"Desempenho";8
"b5aef420";"Motor";8
"b5aef420";"Câmbio";8
"b5aef420";"Freios";7
"b5aef420";"Suspensão";7
"b5aef420";"Consumo";7
"b5aef420";"Estabilidade";10
"b5aef420";"Custo-Benefício";5
"b5aef420";"Recomendação";8
"c8eccb07";"Estilo";9
"c8eccb07";"Acabamento";8
"c8eccb07";"Posição de dirigir";9
"c8eccb07";"Instrumentos";7
"c8eccb07";"Interior";8
"c8eccb07";"Porta-malas";8
"c8eccb07";"Desempenho";8
"c8eccb07";"Motor";9
"c8eccb07";"Câmbio";9
"c8eccb07";"Freios";9
"c8eccb07";"Suspensão";9
"c8eccb07";"Consumo";8
"c8eccb07";"Estabilidade";9
"c8eccb07";"Custo-Benefício";9
"c8eccb07";"Recomendação";9
"5f7ff9a4";"Estilo";7
"5f7ff9a4";"Acabamento";7
"5f7ff9a4";"Posição de dirigir";7
"5f7ff9a4";"Instrumentos";6
"5f7ff9a4";"Interior";7
"5f7ff9a4";"Porta-malas";7
"5f7ff9a4";"Desempenho";7
"5f7ff9a4";"Motor";5
"5f7ff9a4";"Câmbio";6
"5f7ff9a4";"Freios";3
"5f7ff9a4";"Suspensão";6
"5f7ff9a4";"Consumo";6
"5f7ff9a4";"Estabilidade";6
"5f7ff9a4";"Custo-Benefício";5
"5f7ff9a4";"Recomendação";0
"a610dc98";"Estilo";10
"a610dc98";"Acabamento";9
"a610dc98";"Posição de dirigir";10
"a610dc98";"Instrumentos";10
"a610dc98";"Interior";10
"a610dc98";"Porta-malas";9
"a610dc98";"Desempenho";9
"a610dc98";"Motor";9
"a610dc98";"Câmbio";10
"a610dc98";"Freios";10
"a610dc98";"Suspensão";10
"a610dc98";"Consumo";9
"a610dc98";"Estabilidade";9
"a610dc98";"Custo-Benefício";9
"a610dc98";"Recomendação";10
"fec7923e";"Estilo";10
"fec7923e";"Acabamento";7
"fec7923e";"Posição de dirigir";9
"fec7923e";"Instrumentos";10
"fec7923e";"Interior";10
"fec7923e";"Porta-malas";10
"fec7923e";"Desempenho";8
"fec7923e";"Motor";9
"fec7923e";"Câmbio";9
"fec7923e";"Freios";10
"fec7923e";"Suspensão";10
"fec7923e";"Consumo";7
"fec7923e";"Estabilidade";8
"fec7923e";"Custo-Benefício";10
"fec7923e";"Recomendação";10
"dd32eaa7";"Estilo";9
"dd32eaa7";"Acabamento";6
"dd32eaa7";"Posição de dirigir";10
"dd32eaa7";"Instrumentos";10
"dd32eaa7";"Interior";9
"dd32eaa7";"Porta-malas";10
"dd32eaa7";"Desempenho";9
"dd32eaa7";"Motor";4
"dd32eaa7";"Câmbio";8
"dd32eaa7";"Freios";5
"dd32eaa7";"Suspensão";8
"dd32eaa7";"Consumo";0
"dd32eaa7";"Estabilidade";3
"dd32eaa7";"Custo-Benefício";5
"dd32eaa7";"Recomendação";7
"bbe518b3";"Estilo";7
"bbe518b3";"Acabamento";6
"bbe518b3";"Posição de dirigir";6
"bbe518b3";"Instrumentos";7
"bbe518b3";"Interior";7
"bbe518b3";"Porta-malas";8
"bbe518b3";"Desempenho";7
"bbe518b3";"Motor";6
"bbe518b3";"Câmbio";7
"bbe518b3";"Freios";5
"bbe518b3";"Suspensão";3
"bbe518b3";"Consumo";2
"bbe518b3";"Estabilidade";7
"bbe518b3";"Custo-Benefício";5
"bbe518b3";"Recomendação";4
"97bdec84";"Estilo";10
"97bdec84";"Acabamento";8
"97bdec84";"Posição de dirigir";9
"97bdec84";"Instrumentos";8
"97bdec84";"Interior";10
"97bdec84";"Porta-malas";10
"97bdec84";"Desempenho";9
"97bdec84";"Motor";9
"97bdec84";"Câmbio";9
"97bdec84";"Freios";7
"97bdec84";"Suspensão";10
"97bdec84";"Consumo";8
"97bdec84";"Estabilidade";9
"97bdec84";"Custo-Benefício";10
"97bdec84";"Recomendação";10
"f94f1410";"Estilo";8
"f94f1410";"Acabamento";7
"f94f1410";"Posição de dirigir";10
"f94f1410";"Instrumentos";9
"f94f1410";"Interior";9
"f94f1410";"Porta-malas";10
"f94f1410";"Desempenho";9
"f94f1410";"Motor";8
"f94f1410";"Câmbio";10
"f94f1410";"Freios";8
"f94f1410";"Suspensão";9
"f94f1410";"Consumo";10
"f94f1410";"Estabilidade";10
"f94f1410";"Custo-Benefício";10
"f94f1410";"Recomendação";10
"fde05346";"Estilo";9
"fde05346";"Acabamento";8
"fde05346";"Posição de dirigir";8
"fde05346";"Instrumentos";8
"fde05346";"Interior";8
"fde05346";"Porta-malas";9
"fde05346";"Desempenho";8
"fde05346";"Motor";9
"fde05346";"Câmbio";7
"fde05346";"Freios";6
"fde05346";"Suspensão";9
"fde05346";"Consumo";5
"fde05346";"Estabilidade";8
"fde05346";"Custo-Benefício";9
"fde05346";"Recomendação";9
"2f97f54f";"Estilo";9
"2f97f54f";"Acabamento";7
"2f97f54f";"Posição de dirigir";10
"2f97f54f";"Instrumentos";9
"2f97f54f";"Interior";9
"2f97f54f";"Porta-malas";9
"2f97f54f";"Desempenho";8
"2f97f54f";"Motor";8
"2f97f54f";"Câmbio";7
"2f97f54f";"Freios";10
"2f97f54f";"Suspensão";9
"2f97f54f";"Consumo";7
"2f97f54f";"Estabilidade";9
"2f97f54f";"Custo-Benefício";7
"2f97f54f";"Recomendação";9
"513c2328";"Estilo";8
"513c2328";"Acabamento";6
"513c2328";"Posição de dirigir";8
"513c2328";"Instrumentos";9
"513c2328";"Interior";7
"513c2328";"Porta-malas";10
"513c2328";"Desempenho";5
"513c2328";"Motor";5
"513c2328";"Câmbio";7
"513c2328";"Freios";7
"513c2328";"Suspensão";8
"513c2328";"Consumo";8
"513c2328";"Estabilidade";6
"513c2328";"Custo-Benefício";5
"513c2328";"Recomendação";6
"5c277319";"Estilo";8
"5c277319";"Acabamento";8
"5c277319";"Posição de dirigir";9
"5c277319";"Instrumentos";9
"5c277319";"Interior";9
"5c277319";"Porta-malas";9
"5c277319";"Desempenho";4
"5c277319";"Motor";1
"5c277319";"Câmbio";7
"5c277319";"Freios";9
"5c277319";"Suspensão";9
"5c277319";"Consumo";8
"5c277319";"Estabilidade";8
"5c277319";"Custo-Benefício";4
"5c277319";"Recomendação";2
"37942381";"Estilo";8
"37942381";"Acabamento";8
"37942381";"Posição de dirigir";8
"37942381";"Instrumentos";10
"37942381";"Interior";10
"37942381";"Porta-malas";10
"37942381";"Desempenho";8
"37942381";"Motor";8
"37942381";"Câmbio";5
"37942381";"Freios";7
"37942381";"Suspensão";8
"37942381";"Consumo";7
"37942381";"Estabilidade";10
"37942381";"Custo-Benefício";7
"37942381";"Recomendação";8
"e51a71a5";"Estilo";8
"e51a71a5";"Acabamento";6
"e51a71a5";"Posição de dirigir";9
"e51a71a5";"Instrumentos";8
"e51a71a5";"Interior";9
"e51a71a5";"Porta-malas";9
"e51a71a5";"Desempenho";0
"e51a71a5";"Motor";0
"e51a71a5";"Câmbio";8
"e51a71a5";"Freios";8
"e51a71a5";"Suspensão";8
"e51a71a5";"Consumo";0
"e51a71a5";"Estabilidade";9
"e51a71a5";"Custo-Benefício";0
"e51a71a5";"Recomendação";0
"37f5d10d";"Estilo";10
"37f5d10d";"Acabamento";5
"37f5d10d";"Posição de dirigir";4
"37f5d10d";"Instrumentos";10
"37f5d10d";"Interior";10
"37f5d10d";"Porta-malas";10
"37f5d10d";"Desempenho";10
"37f5d10d";"Motor";4
"37f5d10d";"Câmbio";5
"37f5d10d";"Freios";8
"37f5d10d";"Suspensão";0
"37f5d10d";"Consumo";9
"37f5d10d";"Estabilidade";10
"37f5d10d";"Custo-Benefício";8
"37f5d10d";"Recomendação";6
"1c81d84e";"Estilo";8
"1c81d84e";"Acabamento";5
"1c81d84e";"Posição de dirigir";7
"1c81d84e";"Instrumentos";7
"1c81d84e";"Interior";7
"1c81d84e";"Porta-malas";4
"1c81d84e";"Desempenho";5
"1c81d84e";"Motor";4
"1c81d84e";"Câmbio";4
"1c81d84e";"Freios";8
"1c81d84e";"Suspensão";8
"1c81d84e";"Consumo";5
"1c81d84e";"Estabilidade";5
"1c81d84e";"Custo-Benefício";4
"1c81d84e";"Recomendação";4
"70e7084d";"Estilo";9
"70e7084d";"Acabamento";3
"70e7084d";"Posição de dirigir";10
"70e7084d";"Instrumentos";8
"70e7084d";"Interior";5
"70e7084d";"Porta-malas";10
"70e7084d";"Desempenho";8
"70e7084d";"Motor";9
"70e7084d";"Câmbio";8
"70e7084d";"Freios";8
"70e7084d";"Suspensão";8
"70e7084d";"Consumo";8
"70e7084d";"Estabilidade";8
"70e7084d";"Custo-Benefício";9
"70e7084d";"Recomendação";9
"a57a35bb";"Estilo";8
"a57a35bb";"Acabamento";9
"a57a35bb";"Posição de dirigir";10
"a57a35bb";"Instrumentos";10
"a57a35bb";"Interior";9
"a57a35bb";"Porta-malas";10
"a57a35bb";"Desempenho";8
"a57a35bb";"Motor";8
"a57a35bb";"Câmbio";9
"a57a35bb";"Freios";9
"a57a35bb";"Suspensão";10
"a57a35bb";"Consumo";8
"a57a35bb";"Estabilidade";8
"a57a35bb";"Custo-Benefício";8
"a57a35bb";"Recomendação";10
"cdc0eacc";"Estilo";10
"cdc0eacc";"Acabamento";7
"cdc0eacc";"Posição de dirigir";10
"cdc0eacc";"Instrumentos";9
"cdc0eacc";"Interior";9
"cdc0eacc";"Porta-malas";10
"cdc0eacc";"Desempenho";8
"cdc0eacc";"Motor";8
"cdc0eacc";"Câmbio";9
"cdc0eacc";"Freios";8
"cdc0eacc";"Suspensão";9
"cdc0eacc";"Consumo";8
"cdc0eacc";"Estabilidade";10
"cdc0eacc";"Custo-Benefício";10
"cdc0eacc";"Recomendação";9
"eea687d1";"Estilo";8
"eea687d1";"Acabamento";9
"eea687d1";"Posição de dirigir";10
"eea687d1";"Instrumentos";8
"eea687d1";"Interior";10
"eea687d1";"Porta-malas";10
"eea687d1";"Desempenho";8
"eea687d1";"Motor";8
"eea687d1";"Câmbio";10
"eea687d1";"Freios";10
"eea687d1";"Suspensão";9
"eea687d1";"Consumo";10
"eea687d1";"Estabilidade";9
"eea687d1";"Custo-Benefício";7
"eea687d1";"Recomendação";8
"641dc47a";"Estilo";9
"641dc47a";"Acabamento";5
"641dc47a";"Posição de dirigir";9
"641dc47a";"Instrumentos";9
"641dc47a";"Interior";8
"641dc47a";"Porta-malas";8
"641dc47a";"Desempenho";7
"641dc47a";"Motor";7
"641dc47a";"Câmbio";7
"641dc47a";"Freios";6
"641dc47a";"Suspensão";8
"641dc47a";"Consumo";4
"641dc47a";"Estabilidade";9
"641dc47a";"Custo-Benefício";6
"641dc47a";"Recomendação";7
"6882d3ae";"Estilo";10
"6882d3ae";"Acabamento";8
"6882d3ae";"Posição de dirigir";10
"6882d3ae";"Instrumentos";10
"6882d3ae";"Interior";10
"6882d3ae";"Porta-malas";10
"6882d3ae";"Desempenho";8
"6882d3ae";"Motor";7
"6882d3ae";"Câmbio";9
"6882d3ae";"Freios";8
"6882d3ae";"Suspensão";9
"6882d3ae";"Consumo";9
"6882d3ae";"Estabilidade";9
"6882d3ae";"Custo-Benefício";7
"6882d3ae";"Recomendação";10
"7082f1cd";"Estilo";10
"7082f1cd";"Acabamento";6
"7082f1cd";"Posição de dirigir";8
"7082f1cd";"Instrumentos";8
"7082f1cd";"Interior";6
"7082f1cd";"Porta-malas";9
"7082f1cd";"Desempenho";1
"7082f1cd";"Motor";4
"7082f1cd";"Câmbio";0
"7082f1cd";"Freios";9
"7082f1cd";"Suspensão";1
"7082f1cd";"Consumo";2
"7082f1cd";"Estabilidade";2
"7082f1cd";"Custo-Benefício";7
"7082f1cd";"Recomendação";0
"3ceed5c1";"Estilo";10
"3ceed5c1";"Acabamento";9
"3ceed5c1";"Posição de dirigir";10
"3ceed5c1";"Instrumentos";10
"3ceed5c1";"Interior";10
"3ceed5c1";"Porta-malas";8
"3ceed5c1";"Desempenho";9
"3ceed5c1";"Motor";8
"3ceed5c1";"Câmbio";10
"3ceed5c1";"Freios";9
"3ceed5c1";"Suspensão";10
"3ceed5c1";"Consumo";7
"3ceed5c1";"Estabilidade";8
"3ceed5c1";"Custo-Benefício";9
"3ceed5c1";"Recomendação";10
"5ca8de65";"Estilo";9
"5ca8de65";"Acabamento";8
"5ca8de65";"Posição de dirigir";10
"5ca8de65";"Instrumentos";10
"5ca8de65";"Interior";8
"5ca8de65";"Porta-malas";10
"5ca8de65";"Desempenho";8
"5ca8de65";"Motor";7
"5ca8de65";"Câmbio";9
"5ca8de65";"Freios";9
"5ca8de65";"Suspensão";10
"5ca8de65";"Consumo";10
"5ca8de65";"Estabilidade";10
"5ca8de65";"Custo-Benefício";10
"5ca8de65";"Recomendação";10
"f45caf8b";"Estilo";9
"f45caf8b";"Acabamento";8
"f45caf8b";"Posição de dirigir";9
"f45caf8b";"Instrumentos";9
"f45caf8b";"Interior";8
"f45caf8b";"Porta-malas";10
"f45caf8b";"Desempenho";8
"f45caf8b";"Motor";7
"f45caf8b";"Câmbio";8
"f45caf8b";"Freios";9
"f45caf8b";"Suspensão";9
"f45caf8b";"Consumo";5
"f45caf8b";"Estabilidade";8
"f45caf8b";"Custo-Benefício";7
"f45caf8b";"Recomendação";8
"d483bfce";"Estilo";10
"d483bfce";"Acabamento";6
"d483bfce";"Posição de dirigir";10
